PrimaryKey,Sire,Dam,Sex,Color,Year,Details,URL,Horse Name,Generation,LoadURL,,,
escamillo,firdaussi,estoril,H,ch,1939,"ESCAMILLO   (FR) ch. H, 1939 {14-a} DP = 4-8-4-4-10 (30) DI = 0.88   CD = -0.27 ",https://www.pedigreequery.com/escamillo,ESCAMILLO   (FR),0,True,,,
eternal+bull,bull+dog,rose+eternal,H,b,1939,"ETERNAL BULL   (USA) b. H, 1939 {4-m} DP = 16-6-0-8-4 (34) DI = 1.83   CD = 0.65 - 8 Starts, 3 Wins, 2 Places, 2 Shows Career Earnings: $13,675",https://www.pedigreequery.com/eternal+bull,ETERNAL BULL   (USA),0,True,,,
fair+terms,fairway,phi-phi,M,b,1939,FAIR TERMS (GB) b. 1939,https://www.pedigreequery.com/fair+terms,FAIR TERMS (GB),1,,,,
fairaris,fair+trial,nunnery,H,ch,1939,FAIRARIS (GB) ch. 1939,https://www.pedigreequery.com/fairaris,FAIRARIS (GB),3,,,,
fairholme,fair+trial,safe+return,M,b,1939,FAIRHOLME (GB) b. 1939,https://www.pedigreequery.com/fairholme,FAIRHOLME (GB),1,,,,
fairly+hot,solario,fair+cop,M,b,1939,"FAIRLY HOT  (GB) b. M, 1939 {1-n} DP = 12-0-8-2-24 (46) DI = 0.53   CD = -0.57 ",https://www.pedigreequery.com/fairly+hot,FAIRLY HOT  (GB),0,True,,,
fairy+jane,fair+trial,light+tackle,M,b,1939,"FAIRY JANE (GB) b. M, 1939 {19-c} DP = 28-4-0-4-6 (42) DI = 3.20   CD = 1.05 ",https://www.pedigreequery.com/fairy+jane,FAIRY JANE (GB),0,True,,,
fantine2,picapleitos,fantasy2,M,b,1939,"FANTINE (ARG) b. M, 1939 {23-a} DP = 0-0-0-0-0 (0) DI = Inf   CD = Inf ",https://www.pedigreequery.com/fantine2,FANTINE (ARG),0,True,,,
farthing+damages,fair+trial,futility,M,ch,1939,"FARTHING DAMAGES (GB) ch. M, 1939 {1-l} DP = 28-0-4-2-20 (54) DI = 1.25   CD = 0.26 ",https://www.pedigreequery.com/farthing+damages,FARTHING DAMAGES (GB),0,True,,,
fidgette,firdaussi,boxeuse,M,ch,1939,"FIDGETTE  (FR) ch. M, 1939 {16-c} DP = 4-8-2-12-2 (28) DI = 0.87   CD = 0.00 - 2 Starts, 1 Wins, 0 Places, 1 Shows ",https://www.pedigreequery.com/fidgette,FIDGETTE  (FR),0,True,,,
fiery+cross2,fairway,crosspatch,M,gr,1939,"FIERY CROSS (GB) gr. M, 1939 {2-n} DP = 26-4-0-4-4 (38) DI = 3.75   CD = 1.16 - ? Starts, 2 Wins, ? Places, ? Shows Career Earnings: $ 917",https://www.pedigreequery.com/fiery+cross2,FIERY CROSS (GB),0,True,,,
fine+art,artists+proof2,finnoise,H,b,1939,"FINE ART  (FR) b. H, 1939 {1-k} DP = 0-0-13-1-8 (22) DI = 0.42   CD = -0.77 ",https://www.pedigreequery.com/fine+art,FINE ART  (FR),0,True,,,
first+fiddle,royal+minstrel,rueful,H,gr,1939,"FIRST FIDDLE   (USA) gr. H, 1939 {A1} DP = 0-10-4-0-0 (14) DI = 6.00   CD = 0.71 - 95 Starts, 23 Wins, 24 Places, 20 Shows Career Earnings: $398,610",https://www.pedigreequery.com/first+fiddle,FIRST FIDDLE   (USA),0,True,,,
first+house,link+boy,early+doors,M,b,1939,"FIRST HOUSE  (IRE) b. M, 1939 {2-d} DP = 6-8-0-6-4 (24) DI = 1.40   CD = 0.25 - 17 Starts, 5 Wins, ? Places, ? Shows Career Earnings: $ 1,200",https://www.pedigreequery.com/first+house,FIRST HOUSE  (IRE),0,True,,,
flushing2,mahmoud,callandar,H,gr,1939,FLUSHING (FR) gr. 1939,https://www.pedigreequery.com/flushing2,FLUSHING (FR),2,,,,
flying+colours,massine,red+flame,M,b,1939,"FLYING COLOURS  (FR) b. M, 1939 ",https://www.pedigreequery.com/flying+colours,FLYING COLOURS  (FR),0,True,,,
gold+mary,solario,dalmary,M,b,1939,"GOLD MARY  (GB) b. M, 1939 {5-h} DP = 0-0-20-0-20 (40) DI = 0.33   CD = -1.00 ",https://www.pedigreequery.com/gold+mary,GOLD MARY  (GB),0,True,,,
gold+nib,dastur,gold+race,H,b,1939,GOLD NIB (GB) b. 1939,https://www.pedigreequery.com/gold+nib,GOLD NIB (GB),3,,,,
golden+kopje,spion+kop,caerlissa,M,ch,1939,"GOLDEN KOPJE  (GB) ch. M, 1939 {14-c} DP = 4-0-4-2-8 (18) DI = 0.50   CD = -0.56 Career Earnings: Unraced",https://www.pedigreequery.com/golden+kopje,GOLDEN KOPJE  (GB),0,True,,,
grand+inquisitor,his+reverence,high+prestige,H,ch,1939,GRAND INQUISITOR (IRE) ch. 1939,https://www.pedigreequery.com/grand+inquisitor,GRAND INQUISITOR (IRE),4,,,,
grand+lite,diolite,true+spear,H,b,1939,"GRAND LITE (JPN) b. H, 1939 {C6} DP = 2-0-2-2-4 (10) DI = 0.43   CD = -0.60 ",https://www.pedigreequery.com/grand+lite,GRAND LITE (JPN),0,True,,,
hadepine,hadagal,epine,M,b,1939,"HADEPINE  (USA) b. M, 1939 {2-b} DP = 2-0-9-5-2 (18) DI = 0.57   CD = -0.28 - 13 Starts, 2 Wins, 1 Places, 2 Shows Career Earnings: $1,600",https://www.pedigreequery.com/hadepine,HADEPINE  (USA),0,True,,,
hare+bell,mieuxce,campanula,M,b,1939,"HARE BELL  (GB) b. M, 1939 {19-b} DP = 0-0-12-0-24 (36) DI = 0.20   CD = -1.33 - ? Starts, 2 Wins, Places, Shows ",https://www.pedigreequery.com/hare+bell,HARE BELL  (GB),0,True,,,
hayatake,theft,hiryu,H,b,1939,"HAYATAKE  (JPN) b. H, 1939 {4-b} DP = 0-4-0-0-0 (4) DI = Inf   CD = 1.00 ",https://www.pedigreequery.com/hayatake,HAYATAKE  (JPN),0,True,,,
henriette+maria,bosworth,her+majesty4,M,br,1939,"HENRIETTE MARIA  (GB) br. M, 1939 {4-i} DP = 0-0-0-8-12 (20) DI = 0.00   CD = -1.60 Career Earnings: Unraced",https://www.pedigreequery.com/henriette+maria,HENRIETTE MARIA  (GB),0,True,,,
hierocles,abjer,loika,H,ch,1939,"HIEROCLES  (FR) ch. H, 1939 {5-j} DP = 0-0-0-16-8 (24) DI = 0.00   CD = -1.33 - 6 Starts, 6 Wins, 0 Places, 0 Shows Career Earnings: $25,659",https://www.pedigreequery.com/hierocles,HIEROCLES  (FR),0,True,,,
highway+code,hyperion,book+law,M,b,1939,"HIGHWAY CODE  (GB) b. M, 1939 {1-n} DP = 8-0-16-8-8 (40) DI = 0.67   CD = -0.20 - 9 Starts, 2 Wins, 2 Places, 0 Shows Career Earnings: £326",https://www.pedigreequery.com/highway+code,HIGHWAY CODE  (GB),0,True,,,
ibukiyama,statesman4,rounella,H,br,1939,IBUKIYAMA (JPN) br. 1939,https://www.pedigreequery.com/ibukiyama,IBUKIYAMA (JPN),1,,,,
impromptu,concerto,thoughtless,M,blk,1939,"IMPROMPTU  (IRE) blk. M, 1939 {1-g} DP = 4-0-9-5-0 (18) DI = 0.89   CD = 0.17 Career Earnings: Unraced",https://www.pedigreequery.com/impromptu,IMPROMPTU  (IRE),0,True,,,
kamisuzu,primero,thrilling4,M,b,1939,KAMISUZU (JPN) b. 1939,https://www.pedigreequery.com/kamisuzu,KAMISUZU (JPN),2,,,,
kuretake,tournesol,daisan+augment,H,b,1939,"KURETAKE (JPN) b. H, 1939 {7-c} DP = 2-0-8-2-4 (16) DI = 0.60   CD = -0.38 ",https://www.pedigreequery.com/kuretake,KURETAKE (JPN),0,True,,,
kuri+hikari,shian+mor,flippancy,H,dkb/br,1939,"KURI HIKARI  (JPN) dkb/br. H, 1939 {22-b} DP = 4-0-5-5-0 (14) DI = 0.87   CD = 0.21 - 13 Starts, 9 Wins, 3 Places, 1 Shows Career Earnings: ARBEIT(JPN)",https://www.pedigreequery.com/kuri+hikari,KURI HIKARI  (JPN),0,True,,,
la+melodie,gold+bridge,la+souriciere,M,b,1939,"LA MELODIE (GB) b. M, 1939 {15-b} DP = 4-0-0-0-0 (4) DI = Inf   CD = 2.00 ",https://www.pedigreequery.com/la+melodie,LA MELODIE (GB),0,True,,,
lacodis,maravedis,la+kota,M,b,1939,"LACODIS (FR) b. M, 1939 {21-a} DP = 0-0-0-0-8 (8) DI = 0.00   CD = -2.00 ",https://www.pedigreequery.com/lacodis,LACODIS (FR),0,True,,,
lacona2,theft,atlanta9,M,b,1939,LACONA (JPN) b. 1939,https://www.pedigreequery.com/lacona2,LACONA (JPN),4,,,,
lady+reynard,gallant+fox,nerva,M,b,1939,"LADY REYNARD (USA) b. M, 1939 {4-m} DP = 0-0-9-9-6 (24) DI = 0.23   CD = -0.88 - 7 Starts, 1 Wins, 1 Places, 1 Shows Career Earnings: $1,175",https://www.pedigreequery.com/lady+reynard,LADY REYNARD (USA),0,True,,,
latent,thundering,late+date,M,b,1939,LATENT (USA) b. 1939,https://www.pedigreequery.com/latent,LATENT (USA),4,,,,
legende2,pampeiro,chevalerie,M,b,1939,LEGENDE (FR) b. 1939,https://www.pedigreequery.com/legende2,LEGENDE (FR),2,,,,
maforte,massine,fox+tor,M,ch,1939,"MAFORTE (FR) ch. M, 1939 {32} DP = 0-0-0-0-22 (22) DI = 0.00   CD = -2.00 ",https://www.pedigreequery.com/maforte,MAFORTE (FR),0,True,,,
mah+iran,bahram,mah+mahal,M,gr,1939,"MAH IRAN   (GB) gr. M, 1939 {9-c} DP = 2-4-36-0-4 (46) DI = 1.09   CD = 0.00 - 13 Starts, 5 Wins, 4 Places, 1 Shows Career Earnings: $8,856",https://www.pedigreequery.com/mah+iran,MAH IRAN   (GB),0,True,,,
mairi+bhan,mieuxce,marie+dhu,M,br,1939,"MAIRI BHAN  (GB) br. M, 1939 {14-b} DP = 0-0-12-4-26 (42) DI = 0.17   CD = -1.33 - 3 Starts, 0 Wins, 0 Places, 0 Shows Career Earnings: $0",https://www.pedigreequery.com/mairi+bhan,MAIRI BHAN  (GB),0,True,,,
majideh,mahmoud,qurrat-al-ain,M,ch,1939,"MAJIDEH   (GB) ch. M, 1939 {5-e} DP = 0-10-22-8-2 (42) DI = 1.00   CD = -0.05 - 11 Starts, 4 Wins, Places, Shows ",https://www.pedigreequery.com/majideh,MAJIDEH   (GB),0,True,,,
maria+zell,beresford,eastern+light,M,ch,1939,MARIA ZELL (IRE) ch. 1939,https://www.pedigreequery.com/maria+zell,MARIA ZELL (IRE),2,,,,
mar-kell,blenheim2,nellie+flag,M,b,1939,"MAR-KELL  (USA) b. M, 1939 {9-f} DP = 2-0-20-13-1 (36) DI = 0.50   CD = -0.31 - 53 Starts, 17 Wins, 17 Places, 3 Shows Career Earnings: $84,365",https://www.pedigreequery.com/mar-kell,MAR-KELL  (USA),0,True,,,
mashaq,massine,buzz+fuzz,M,ch,1939,"MASHAQ  (GB) ch. M, 1939 {3-b} DP = 0-0-0-0-20 (20) DI = 0.00   CD = -2.00 - ? Starts, 2 Wins, ? Places, ? Shows Career Earnings: $610",https://www.pedigreequery.com/mashaq,MASHAQ  (GB),0,True,,,
mehrali,mahmoud,una2,H,gr,1939,"MEHRALI   (IRE) gr. H, 1939 {3-e} DP = 0-14-22-4-2 (42) DI = 1.47   CD = 0.14 - 42 Starts, 6 Wins, ? Places, ? Shows Career Earnings: $9,125",https://www.pedigreequery.com/mehrali,MEHRALI   (IRE),0,True,,,
meigetsu3,tsukitomo,daihachi+tip+top,M,b,1939,"MEIGETSU  (JPN) b. M, 1939 {4-m} DP = 0-0-1-11-2 (14) DI = 0.04   CD = -1.07 ",https://www.pedigreequery.com/meigetsu3,MEIGETSU  (JPN),0,True,,,
melodie,monarch,mitidja,M,b,1939,"MELODIE (FR) b. M, 1939 {19-c} DP = 0-0-10-2-12 (24) DI = 0.26   CD = -1.08 ",https://www.pedigreequery.com/melodie,MELODIE (FR),0,True,,,
meraline,mieuxce,merina,M,ch,1939,MERALINE (GB) ch. 1939,https://www.pedigreequery.com/meraline,MERALINE (GB),2,,,,
minami+homare,primero,florist4,H,b,1939,"MINAMI HOMARE  (JPN) b. H, 1939 {3-l} DP = 0-0-12-0-0 (12) DI = 1.00   CD = 0.00 - 4 Starts, 3 Wins, 1 Places, 0 Shows Career Earnings: JPY 32,400",https://www.pedigreequery.com/minami+homare,MINAMI HOMARE  (JPN),0,True,,,
miss+dogwood,bull+dog,myrtlewood,M,b,1939,"MISS DOGWOOD   (USA) b. M, 1939 {13-c} DP = 17-3-8-8-4 (40) DI = 1.50   CD = 0.53 - 21 Starts, 14 Wins, 2 Places, 2 Shows Career Earnings: $31,712",https://www.pedigreequery.com/miss+dogwood,MISS DOGWOOD   (USA),0,True,,,
nartelle,louqsor,nitocris3,M,b,1939,"NARTELLE (FR) b. M, 1939 {4-l} DP = 0-0-0-4-4 (8) DI = 0.00   CD = -1.50 ",https://www.pedigreequery.com/nartelle,NARTELLE (FR),0,True,,,
niblick2,fairway,quick+rise,M,b,1939,NIBLICK (GB) b. 1939,https://www.pedigreequery.com/niblick2,NIBLICK (GB),3,,,,
nihon+izumi,clackmannan,ongin,M,b,1939,"NIHON IZUMI  (JPN) b. M, 1939 {4-g} DP = 0-0-0-0-0 (0) DI = Inf   CD = Inf - 5 Starts, 0 Wins, 0 Places, 0 Shows Career Earnings: ¥250",https://www.pedigreequery.com/nihon+izumi,NIHON IZUMI  (JPN),0,True,,,
nosca,abjer,capella,H,b,1939,"NOSCA  (FR) b. H, 1939 {4} DP = 0-2-4-12-10 (28) DI = 0.17   CD = -1.07 - 13 Starts, 5 Wins, ? Places, ? Shows ",https://www.pedigreequery.com/nosca,NOSCA  (FR),0,True,,,
on+the+level,sickle,anchors+ahead,M,blk,1939,"ON THE LEVEL  (USA) blk. M, 1939 {1-o} DP = 8-0-2-16-2 (28) DI = 0.47   CD = -0.14 - 17 Starts, 2 Wins, 8 Places, 1 Shows Career Earnings: $3,420",https://www.pedigreequery.com/on+the+level,ON THE LEVEL  (USA),0,True,,,
pasqua,donatello2,pasca,M,ch,1939,"PASQUA  (GB) ch. M, 1939 {3-i} DP = 4-0-14-4-16 (38) DI = 0.41   CD = -0.74 ",https://www.pedigreequery.com/pasqua,PASQUA  (GB),0,True,,,
peradventure,bosworth,lang+syne,M,b,1939,"PERADVENTURE (GB) b. M, 1939 {7-a} DP = 0-0-0-0-16 (16) DI = 0.00   CD = -2.00 - ? Starts, 6 Wins, ? Places, ? Shows Career Earnings: $ 9,710",https://www.pedigreequery.com/peradventure,PERADVENTURE (GB),0,True,,,
perfect+peace,colombo,grand+peace,M,br,1939,PERFECT PEACE (GB) br. 1939,https://www.pedigreequery.com/perfect+peace,PERFECT PEACE (GB),1,,,,
persian+slipper,furrokh+siyar,sadowa,M,ch,1939,PERSIAN SLIPPER (IRE) ch. 1939,https://www.pedigreequery.com/persian+slipper,PERSIAN SLIPPER (IRE),4,,,,
petrify,identify,sag+rock,M,ch,1939,PETRIFY (USA) ch. 1939,https://www.pedigreequery.com/petrify,PETRIFY (USA),4,,,,
phase,windsor+lad,lost+soul,M,b,1939,"PHASE   (IRE) b. M, 1939 {21-a} DP = 4-0-16-0-10 (30) DI = 0.67   CD = -0.40 Career Earnings: Unraced",https://www.pedigreequery.com/phase,PHASE   (IRE),0,True,,,
prim+ast,primero,daini+gallias,M,ch,1939,"PRIM AST (JPN) ch. M, 1939 {7-c} DP = 2-0-12-2-0 (16) DI = 1.00   CD = 0.13 ",https://www.pedigreequery.com/prim+ast,PRIM AST (JPN),0,True,,,
princess+toi,scarlet+tiger,primtoi,M,br,1939,PRINCESS TOI (IRE) br. 1939,https://www.pedigreequery.com/princess+toi,PRINCESS TOI (IRE),3,,,,
probation2,trimdon,light+sentence,H,b,1939,"PROBATION (GB) b. H, 1939 {1-n} DP = 4-8-0-4-14 (30) DI = 0.67   CD = -0.53 ",https://www.pedigreequery.com/probation2,PROBATION (GB),0,True,,,
reizan,daiju+shian+mor,hakurei2,M,b,1939,REIZAN (JPN) b. 1939,https://www.pedigreequery.com/reizan,REIZAN (JPN),3,,,,
requested,questionnaire,fair+perdita,H,ch,1939,"REQUESTED   (USA) ch. H, 1939 {9-c} DP = 0-6-0-2-0 (8) DI = 3.00   CD = 0.50 - 34 Starts, 13 Wins, 8 Places, 5 Shows Career Earnings: $116,595",https://www.pedigreequery.com/requested,REQUESTED   (USA),0,True,,,
road+law,rhodes+scholar,jury,M,b,1939,ROAD LAW (GB) b. 1939,https://www.pedigreequery.com/road+law,ROAD LAW (GB),1,,,,
rock+states,statesman4,daini+cajole,M,br,1939,"ROCK STATES  (JPN) br. M, 1939 {16-h} DP = 0-0-12-0-0 (12) DI = 1.00   CD = 0.00 Career Earnings: ROCKFEL(JPN)",https://www.pedigreequery.com/rock+states,ROCK STATES  (JPN),0,True,,,
royale2,admiral+drake,royal+mistress,M,br,1939,"ROYALE (FR) br. M, 1939 {4-j} DP = 0-0-0-12-20 (32) DI = 0.00   CD = -1.63 ",https://www.pedigreequery.com/royale2,ROYALE (FR),0,True,,,
ryubai,diolite,etsu+ford,M,ch,1939,"RYUBAI  (JPN) ch. M, 1939 {6-a} DP = 4-0-2-4-0 (10) DI = 1.00   CD = 0.40 ",https://www.pedigreequery.com/ryubai,RYUBAI  (JPN),0,True,,,
salmonella,king+salmon,bucella,M,ch,1939,"SALMONELLA  (GB) ch. M, 1939 {4-n} DP = 0-20-0-6-0 (26) DI = 3.33   CD = 0.54 Career Earnings: Unraced",https://www.pedigreequery.com/salmonella,SALMONELLA  (GB),0,True,,,
salvia,sansovino,love+in+the+mist,M,br,1939,"SALVIA (GB) br. M, 1939 {1-l} DP = 0-0-8-4-0 (12) DI = 0.50   CD = -0.33 Career Earnings: Unraced",https://www.pedigreequery.com/salvia,SALVIA (GB),0,True,,,
sans+tares,sind,tara,M,ch,1939,"SANS TARES   (GB) ch. M, 1939 {13-c} DP = 4-0-4-8-10 (26) DI = 0.30   CD = -0.77 - 3 Starts, 0 Wins, 0 Places, 0 Shows Career Earnings: $0",https://www.pedigreequery.com/sans+tares,SANS TARES   (GB),0,True,,,
sea+elf,halcyon,royal+duchess2,M,b,1939,"SEA ELF  (USA) b. M, 1939 {2-j} DP = 4-14-0-0-0 (18) DI = Inf   CD = 1.22 Career Earnings: Unraced",https://www.pedigreequery.com/sea+elf,SEA ELF  (USA),0,True,,,
second+act,the+font,third+act,M,gr,1939,"SECOND ACT  (GB) gr. M, 1939 {2-o} DP = 0-2-0-4-6 (12) DI = 0.20   CD = -1.17 Career Earnings: Unraced",https://www.pedigreequery.com/second+act,SECOND ACT  (GB),0,True,,,
shahpoor,solario,teresina,H,b,1939,SHAHPOOR (IRE) b. 1939,https://www.pedigreequery.com/shahpoor,SHAHPOOR (IRE),2,,,,
shut+out,equipoise,goose+egg,H,ch,1939,"SHUT OUT   (USA) ch. H, 1939 {16-g} DP = 4-14-9-3-6 (36) DI = 1.67   CD = 0.19 - 40 Starts, 16 Wins, 6 Places, 4 Shows Career Earnings: $317,507",https://www.pedigreequery.com/shut+out,SHUT OUT   (USA),0,True,,,
signa,ortello,superga2,M,b,1939,"SIGNA  (ITY) b. M, 1939 {19-b} DP = 0-4-0-8-22 (34) DI = 0.13   CD = -1.41 ",https://www.pedigreequery.com/signa,SIGNA  (ITY),0,True,,,
silver+blue,blue+skies,silver+lining,M,b,1939,SILVER BLUE (FR) b. 1939,https://www.pedigreequery.com/silver+blue,SILVER BLUE (FR),1,,,,
silver+jill,king+salmon,jilt,M,b,1939,"SILVER JILL  (FR) b. M, 1939 {7} DP = 0-20-5-1-0 (26) DI = 6.43   CD = 0.73 ",https://www.pedigreequery.com/silver+jill,SILVER JILL  (FR),0,True,,,
snowbird,trimdon,lady+of+the+snows,M,b,1939,SNOWBIRD (GB) b. 1939,https://www.pedigreequery.com/snowbird,SNOWBIRD (GB),2,,,,
solita,espino,soft+lights,M,ch,1939,"SOLITA  (USA) ch. M, 1939 {3-l} DP = 4-2-0-5-1 (12) DI = 1.00   CD = 0.25 - 31 Starts, 2 Wins, 4 Places, 8 Shows ",https://www.pedigreequery.com/solita,SOLITA  (USA),0,True,,,
some+chance,chance+play,some+pomp,H,ch,1939,"SOME CHANCE   (USA) ch. H, 1939 {3-d} DP = 8-0-3-5-4 (20) DI = 0.90   CD = 0.15 - 51 Starts, 16 Wins, 6 Places, 6 Shows Career Earnings: $180,735",https://www.pedigreequery.com/some+chance,SOME CHANCE   (USA),0,True,,,
sonibai,solario,udaipur,M,br,1939,"SONIBAI  (GB) br. M, 1939 {3-e} DP = 0-0-20-0-20 (40) DI = 0.33   CD = -1.00 - 13 Starts, 2 Wins, 3 Places, 1 Shows Career Earnings: 829 pounds",https://www.pedigreequery.com/sonibai,SONIBAI  (GB),0,True,,,
star+beacon,blenheim2,fair+star,H,b,1939,STAR BEACON (USA) b. 1939,https://www.pedigreequery.com/star+beacon,STAR BEACON (USA),3,,,,
star+miss,hadagal,starweed,M,b,1939,"STAR MISS (USA) b. M, 1939 {1-l} DP = 10-0-8-8-2 (28) DI = 1.00   CD = 0.29 Career Earnings: Unraced",https://www.pedigreequery.com/star+miss,STAR MISS (USA),0,True,,,
starling2,noble+star,feola,M,blk,1939,"STARLING  (GB) blk. M, 1939 {2-f} DP = 4-0-0-0-6 (10) DI = 0.67   CD = -0.40 Career Earnings: Unraced",https://www.pedigreequery.com/starling2,STARLING  (GB),0,True,,,
statute2,law+maker,gaterina,M,br,1939,STATUTE (AUS) br. 1939,https://www.pedigreequery.com/statute2,STATUTE (AUS),1,,,,
stone+of+fortune,mahmoud,rosetta,M,gr,1939,"STONE OF FORTUNE  (GB) gr. M, 1939 {1-w} DP = 0-10-26-4-6 (46) DI = 1.00   CD = -0.13 Career Earnings: Unraced",https://www.pedigreequery.com/stone+of+fortune,STONE OF FORTUNE  (GB),0,True,,,
sun+again,sun+teddy,hug+again,H,ch,1939,"SUN AGAIN   (USA) ch. H, 1939 {9-f} DP = 4-0-0-8-0 (12) DI = 0.50   CD = 0.00 - 34 Starts, 15 Wins, 10 Places, 4 Shows Career Earnings: $154,375",https://www.pedigreequery.com/sun+again,SUN AGAIN   (USA),0,TRUE,1,,
sun+chariot,hyperion,clarence,M,b,1939,"SUN CHARIOT  (GB) b. M, 1939 {3-o} DP = 10-0-16-4-8 (38) DI = 0.90   CD = 0.00 - 10 Starts, 8 Wins, 0 Places, 1 Shows Career Earnings: $26,270",https://www.pedigreequery.com/sun+chariot,SUN CHARIOT  (GB),0,True,,,
te+hinemoa,mr+standfast,prodice2,M,ch,1939,"TE HINEMOA  (NZ) ch. M, 1939 {13-a} DP = 0-0-0-4-4 (8) DI = 0.00   CD = -1.50 ",https://www.pedigreequery.com/te+hinemoa,TE HINEMOA  (NZ),0,True,,,
the+squaw2,sickle,minnewaska,M,b,1939,"THE SQUAW  (FR) b. M, 1939 {9-h} DP = 8-0-12-6-0 (26) DI = 1.17   CD = 0.38 - 4 Starts, 2 Wins, 0 Places, 0 Shows Career Earnings: $3,025",https://www.pedigreequery.com/the+squaw2,THE SQUAW  (FR),0,True,,,
ticino,athanasius,terra,H,b,1939,"TICINO   (GER) b. H, 1939 {20-b} DP = 0-0-0-0-4 (4) DI = 0.00   CD = -2.00 - 21 Starts, 14 Wins, 2 Places, 2 Shows ",https://www.pedigreequery.com/ticino,TICINO   (GER),0,True,,,
tomorrow,easton,coquerelle,M,b,1939,"TOMORROW  (FR) b. M, 1939 {23} DP = 4-0-0-4-10 (18) DI = 0.29   CD = -0.89 ",https://www.pedigreequery.com/tomorrow,TOMORROW  (FR),0,True,,,
tornado,tourbillon,roseola,H,b,1939,"TORNADO   (FR) b. H, 1939 {1-s} DP = 0-0-16-0-14 (30) DI = 0.36   CD = -0.93 - 16 Starts, ? Wins, ? Places, ? Shows Career Earnings: $46,642",https://www.pedigreequery.com/tornado,TORNADO   (FR),0,True,,,
tourzima,tourbillon,djezima,M,b,1939,"TOURZIMA  (FR) b. M, 1939 {13-c} DP = 0-0-8-12-16 (36) DI = 0.13   CD = -1.22 - 1 Starts, 1 Wins, 0 Places, 0 Shows ",https://www.pedigreequery.com/tourzima,TOURZIMA  (FR),0,True,,,
tributary,mieuxce,windrush,M,ch,1939,TRIBUTARY (GB) ch. 1939,https://www.pedigreequery.com/tributary,TRIBUTARY (GB),3,,,,
tropic+night,stimulus,lady+lovely,M,b,1939,"TROPIC NIGHT  (USA) b. M, 1939 {4-m} DP = 8-2-0-0-0 (10) DI = Inf   CD = 1.80 - 1 Starts, 0 Wins, 0 Places, 0 Shows Career Earnings: Unplaced",https://www.pedigreequery.com/tropic+night,TROPIC NIGHT  (USA),0,True,,,
trouble,caerleon,doublure,M,br,1939,TROUBLE (GB) br. 1939,https://www.pedigreequery.com/trouble,TROUBLE (GB),3,,,,
ujiji,umidwar,theresina,H,b,1939,"UJIJI  (IRE) b. H, 1939 {6-d} DP = 2-0-17-1-0 (20) DI = 1.11   CD = 0.15 - 15 Starts, 8 Wins, 2 Places, 3 Shows ",https://www.pedigreequery.com/ujiji,UJIJI  (IRE),0,True,,,
vagrancy,sir+gallahad3,valkyr,M,b,1939,"VAGRANCY   (USA) b. M, 1939 {13-c} DP = 0-0-17-19-6 (42) DI = 0.25   CD = -0.74 - 42 Starts, 15 Wins, 8 Places, 8 Shows Career Earnings: $102,480",https://www.pedigreequery.com/vagrancy,VAGRANCY   (USA),0,True,,,
valerie2,sir+cosmo,dereham,M,b,1939,"VALERIE  (GB) b. M, 1939 {11-f} DP = 24-0-0-2-6 (32) DI = 3.00   CD = 1.06 ",https://www.pedigreequery.com/valerie2,VALERIE  (GB),0,True,,,
vellada,tourbillon,tsianina,M,b,1939,"VELLADA  (FR) b. M, 1939 {16-g} DP = 0-0-8-12-16 (36) DI = 0.13   CD = -1.22 Career Earnings: Unraced",https://www.pedigreequery.com/vellada,VELLADA  (FR),0,True,,,
vipsania,tiberius,fair+harpist,M,b,1939,VIPSANIA (FR) b. 1939,https://www.pedigreequery.com/vipsania,VIPSANIA (FR),3,,,,
wait+a+bit,espino,hi-nelli,H,ch,1939,"WAIT A BIT   (USA) ch. H, 1939 {4-r} DP = 4-2-2-0-0 (8) DI = 7.00   CD = 1.25 - 87 Starts, 19 Wins, 16 Places, 17 Shows Career Earnings: $87,948",https://www.pedigreequery.com/wait+a+bit,WAIT A BIT   (USA),0,True,,,
watling+street,fairway,ranai,H,b,1939,"WATLING STREET   (GB) b. H, 1939 {7} DP = 24-0-0-4-8 (36) DI = 2.00   CD = 0.78 - 10 Starts, 4 Wins, ? Places, ? Shows Career Earnings: $21,816",https://www.pedigreequery.com/watling+street,WATLING STREET   (GB),0,True,,,
windsor+slipper,windsor+lad,carpet+slipper,H,b,1939,"WINDSOR SLIPPER  (GB) b. H, 1939 {5-h} DP = 8-0-12-0-0 (20) DI = 2.33   CD = 0.80 Career Earnings: £3,253",https://www.pedigreequery.com/windsor+slipper,WINDSOR SLIPPER  (GB),0,True,,,
winkle2,windsor+lad,cora+pearl,M,b,1939,"WINKLE  (GB) b. M, 1939 {16-b} DP = 0-0-12-0-4 (16) DI = 0.60   CD = -0.50 - 2 Starts, 0 Wins, 0 Places, 0 Shows Career Earnings: $0",https://www.pedigreequery.com/winkle2,WINKLE  (GB),0,True,,,
york+gala,his+grace,princess+galahad,M,b,1939,"YORK GALA (GB) b. M, 1939 {3-h} DP = 0-0-12-0-0 (12) DI = 1.00   CD = 0.00 Career Earnings: Unraced",https://www.pedigreequery.com/york+gala,YORK GALA (GB),0,True,,,
yucca,congreve,motherwort,M,b,1939,YUCCA (ARG) b. 1939,https://www.pedigreequery.com/yucca,YUCCA (ARG),4,,,,
